"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 종로구청",서울특별시 종로구 진흥로 439,서울특별시 종로구 구기동 85-9,교통단속,1,200,360도전방면,30,2008-03,02-2148-4301,37.607993,126.957611,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 진흥로 487,서울특별시 종로구 신영동 16,교통단속,1,41,360도전방면,30,2005-04,02-2148-4301,37.6049715,126.961135,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 6,서울특별시 종로구 통의동 49-1,교통단속,1,41,360도전방면,30,2011-11,02-2148-4301,37.5766076,126.9726622,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 13-1,서울특별시 종로구 체부동 45-1,교통단속,1,41,360도전방면,30,2005-07,02-2148-4301,37.577346,126.972093,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 27,서울특별시 종로구 통인동 156-2,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.5784074,126.971523,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 명륜10길 27,서울특별시 종로구 명륜3가 1-915,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.590322,126.9924268,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로7길 25,서울특별시 종로구 명륜3가 38-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.587583,126.995777,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로5길 83,서울특별시 종로구 명륜3가 59-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5865423,126.994137,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 명륜7길 26,서울특별시 종로구 명륜3가 1-962,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5903814,126.9944252,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 명륜9길 3-2,서울특별시 종로구 명륜9길 3-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.591107,126.993254,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로51길 37,서울특별시 종로구 창신동 582-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5735868,127.0112347,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로53길 21-4,서울특별시 종로구 창신동 197-15,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5733884,127.013499,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로44길 43,서울특별시 종로구 창신동 432,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5706944,127.0126716,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로2길 1,서울특별시 종로구 창신동 401-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.570343,127.016178,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로48길 26-1,서울특별시 종로구 창신동 450-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.571126,127.0119763,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 명륜7길 55,서울특별시 종로구 명륜3가 1-883,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.590809,126.995803,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로5길 24-2,서울특별시 종로구 창신동 82-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.574944,127.014732,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로44길 9,서울특별시 종로구 창신동 446-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5708373,127.0107365,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 341,서울특별시 종로구 창신동 436-73,생활방범,1,130,360도전방면,30,2011-12,02-2148-4301,37.5700898,127.0156286,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 341,서울특별시 종로구 창신동 436-73,생활방범,2,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.5700898,127.0156286,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신6가길 36,서울특별시 종로구 창신동 130-40,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.575458,127.012668,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신6가길 36,서울특별시 종로구 창신동 130-40,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.575458,127.012668,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산성곽동길 72,서울특별시 종로구 창신동 618-1,생활방범,3,200,360도전방면,30,2013-02,02-2148-4301,37.578781,127.008671,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 97,서울특별시 종로구 창신동 633-24,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.575956,127.010393,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산성곽동길 18-1,서울특별시 종로구 창신동 640-163,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.574137,127.009286,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 39-10,서울특별시 종로구 창신동 651-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.573641,127.010068,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신5길 37,서울특별시 종로구 창신동 135-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.574259,127.0124015,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로51나길 3,서울특별시 종로구 창신동 142-37,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.572508,127.012189,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 119,서울특별시 종로구 청운동 50-31,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.586488,126.969721,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 273,서울특별시 종로구 부암동 185-4,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.598004,126.962093,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 백석동길 11,서울특별시 종로구 부암동 237-26,교통단속,1,200,360도전방면,30,2009-11,02-2148-4301,37.5931063,126.9656727,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창문화로 75,서울특별시 종로구 평창동 158-1,교통단속,1,200,360도전방면,30,2017-05,02-2148-4301,37.6068353,126.969103,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창문화로 52,서울특별시 종로구 평창동 230-3,교통단속,1,200,360도전방면,30,2005-07,02-2148-4301,37.6056122,126.9671351,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로11길 3,서울특별시 종로구 예지동 165-2,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5697235,126.9977834,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로 184,서울특별시 종로구 원남동 49-16,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5757568,126.9991619,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로4길 7,서울특별시 종로구 가회동 210,교통단속,4,200,360도전방면,30,2007-12,02-2148-4301,37.579179,126.985421,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로3길 87,서울특별시 종로구 소격동 144-2,교통단속,1,200,360도전방면,30,2011-12,02-2148-4301,37.5794343,126.9818277,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 삼봉로 78-1,서울특별시 종로구 청진동 45-2,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5721355,126.9815198,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 69,서울특별시 종로구 옥인동 18,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.582351,126.970507,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 47,서울특별시 종로구 관훈동 168,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.574353,126.984331,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 40,서울특별시 종로구 관훈동 37,교통단속,1,200,360도전방면,30,2011-12,02-2148-4301,37.5739234,126.9850717,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 23-1,서울특별시 종로구 인사동 179-2,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.5729276,126.9862217,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 9,서울특별시 종로구 인사동 137-2,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.571732,126.986965,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로 56-1,서울특별시 종로구 묘동 121,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.573516,126.991329,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로 36-1,서울특별시 종로구 묘동 70-1,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.571724,126.991908,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로 9,서울특별시 종로구 관수동 68,교통단속,3,200,360도전방면,30,2007-12,02-2148-4301,37.569362,126.992148,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 김상옥로 71,서울특별시 종로구 충신동 179-10,교통단속,1,200,360도전방면,30,2005-05,02-2148-4301,37.573651,127.005702,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 김상옥로 54,서울특별시 종로구 효제동 273,교통단속,1,200,360도전방면,30,2005-05,02-2148-4301,37.573369,127.003588,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로 17,서울특별시 종로구 명륜2가 142-2,교통단속,1,200,360도전방면,30,2005-06,02-2148-4301,37.584337,126.997455,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 116-1,서울특별시 종로구 종로3가 115,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.570161,126.990452,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 141-1,서울특별시 종로구 종로3가 37-7,교통단속,1,200,360도전방면,30,2005-05,02-2148-4301,37.570636,126.993323,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 156,서울특별시 종로구 창신동 609-4,생활방범,3,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.5780949,127.0091405,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 6-25,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.578775,127.0146942,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 6-25,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.578775,127.0146942,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13가길 69,서울특별시 종로구 창신동 23-739,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5760031,127.0127913,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로17길 47,서울특별시 종로구 창신동 13-20,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.579929,127.012989,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13길 82,서울특별시 종로구 창신동 23-344,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5770661,127.0123782,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로11길 30,서울특별시 종로구 창신동 23-256,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576915,127.013834,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 107,서울특별시 종로구 창신동 20-15,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5796752,127.0150886,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로57길 8-13,서울특별시 종로구 숭인동 133-3,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5738075,127.0174841,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로12길 55,서울특별시 종로구 숭인동 56-28,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5786497,127.016229,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 156,서울특별시 종로구 창신동 609-4,생활방범,1,130,360도전방면,30,2011-12,02-2148-4301,37.5780949,127.0091405,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로12가길 9,서울특별시 종로구 숭인동 59,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5766865,127.0167915,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로8길 18-1,서울특별시 종로구 숭인동 67-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.575525,127.016625,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로12길 31,서울특별시 종로구 숭인동 57-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5776079,127.016528,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 보문로7길 6,서울특별시 종로구 숭인동 350,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.577678,127.0225939,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로63길 15,서울특별시 종로구 숭인동 72-190,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5747225,127.0185147,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로63길 19,서울특별시 종로구 숭인동 72-161,생활방범,1,200,카메라 전면(고정),30,2016-05,02-2148-4301,37.574987,127.018462,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동1가길 1-5,서울특별시 종로구 숭인동 853,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5768468,127.0209148,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동1나길 11,서울특별시 종로구 숭인동 872,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.577224,127.020367,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로65길 26,서울특별시 종로구 숭인동 178-61,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5757189,127.019949,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로58길 30,서울특별시 종로구 숭인동 242-1,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5718063,127.0183927,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로58길 30,서울특별시 종로구 숭인동 242-1,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5718063,127.0183927,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로58길 27,서울특별시 종로구 숭인동 238-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5723581,127.0182618,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 206,서울특별시 종로구 종로5가 138-8,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5707664,127.0007639,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 230-2,서울특별시 종로구 종로5가 193-1,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.570856,127.003426,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 244-1,서울특별시 종로구 종로5가 231-1,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.570892,127.004876,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 298,서울특별시 종로구 창신동 465,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.571603,127.010982,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로52길 12,서울특별시 종로구 창신동 457-3,교통단속,1,200,360도전방면,30,2015-08,02-2148-4301,37.571682,127.013098,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로54길 19,서울특별시 종로구 창신동 330-46,교통단속,1,200,360도전방면,30,2015-08,02-2148-4301,37.571487,127.0141395,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로5길 4,서울특별시 종로구 창신동 81-2,교통단속,1,200,360도전방면,30,2010-07,02-2148-4301,37.5743445,127.015555,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 9,서울특별시 종로구 창신동 393-18,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5708170,127.015704,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 70,서울특별시 종로구 숭인동 61-66,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5761870,127.015667,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 20,서울특별시 종로구 숭인동 316-1,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5718941,127.0158638,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 148-1,서울특별시 종로구 종로3가 163,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.570335,126.994048,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로10길 17,서울특별시 종로구 동숭동 1-67,교통단속,1,41,360도전방면,30,2004-07,02-2148-4301,37.5817767,127.003388,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로8길 7,서울특별시 종로구 동숭동 1-111,교통단속,1,41,360도전방면,30,2004-07,02-2148-4301,37.580846,127.003348,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로10길 11,서울특별시 종로구 동숭동 1-61,교통단속,1,41,360도전방면,30,2004-07,02-2148-4301,37.5817768,127.002932,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로8가길 36,서울특별시 종로구 동숭동 1-57,교통단속,1,41,360도전방면,30,2004-07,02-2148-4301,37.582597,127.002331,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동5길 41,서울특별시 종로구 공평동 1,교통단속,1,200,360도전방면,30,2016-02,02-2148-4301,37.572246,126.984261,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로 127,서울특별시 종로구 삼청동 28-6,교통단속,1,200,360도전방면,30,2012-07,02-2148-4301,37.586825,126.983524,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 120,서울특별시 종로구 동숭동 1-27,교통단속,1,41,360도전방면,30,2003-07,02-2148-4301,37.581865,127.002158,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 새문안로9길 9,서울특별시 종로구 신문로1가 7-5,교통단속,1,200,360도전방면,30,2017-08,02-2148-4301,37.570758,126.975946,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 64,서울특별시 종로구 이화동 149,교통단속,1,200,360도전방면,30,2003-07,02-2148-4301,37.576884,127.002435,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 93,서울특별시 종로구 연건동 32-2,교통단속,1,200,360도전방면,30,2003-07,02-2148-4301,37.579613,127.001991,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 156,서울특별시 종로구 혜화동 90-7,교통단속,1,200,360도전방면,30,2013-06,02-2148-4301,37.585361,127.001662,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대명길 3,서울특별시 종로구 명륜4가 1,교통단속,1,41,360도전방면,30,2003-07,02-2148-4301,37.5833418,127.001499,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동1길 41,서울특별시 종로구 숭인동 181-162,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5765725,127.0196408,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 난계로29길 49,서울특별시 종로구 숭인동 201-18,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.573798,127.020395,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로58길 40,서울특별시 종로구 숭인동 241-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.571539,127.0182960,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동2길 30,서울특별시 종로구 숭인동 553,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5781388,127.020228,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동2길 41,서울특별시 종로구 숭인동 577,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.577793,127.019584,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동길 40,서울특별시 종로구 숭인동 750,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5769395,127.0220012,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로67길 41,서울특별시 종로구 숭인동 181-127,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.576685,127.0202253,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로67길 41,서울특별시 종로구 숭인동 181-127,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.576685,127.0202253,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동1길 42-11,서울특별시 종로구 숭인동 181-92,생활방범,2,200,카메라 전면(고정),30,2016-12,02-2148-4301,37.576777,127.020067,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 보문로 3,서울특별시 종로구 숭인동 1248,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5759281,127.0229556,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로63가길 46,서울특별시 종로구 숭인동 179-46,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576073,127.018852,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 보문로9길 3-6,서울특별시 종로구 숭인동 386,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5781899,127.0225795,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로65길 20-14,서울특별시 종로구 숭인동 178-64,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.575713,127.0206240,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로65길 20-14,서울특별시 종로구 숭인동 178-64,생활방범,3,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.575713,127.0206240,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로 260,서울특별시 종로구 신영동 131-1,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.6016444,126.9612210,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로 260,서울특별시 종로구 신영동 131-1,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.6016444,126.9612210,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창24길 24,서울특별시 종로구 평창동 108-9,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.6090264,126.9764028,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창24길 24,서울특별시 종로구 평창동 108-9,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.6090264,126.9764028,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 홍지문길 88,서울특별시 종로구 구기동 55-17,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.6060109,126.9576508,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 홍지문길 88,서울특별시 종로구 구기동 55-17,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.6060109,126.9576508,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 사직로1가길 10,서울특별시 종로구 행촌동 1-83,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5732944,126.9633656,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 사직로1가길 10,서울특별시 종로구 행촌동 1-83,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5732944,126.9633656,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 수표로28길 17,서울특별시 종로구 익선동 166-55,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5728796,126.9895228,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로 50,서울특별시 종로구 혜화동 9-11,교통단속,1,41,360도전방면,30,2011-11,02-2148-4301,37.5897702,126.999288,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로 235,서울특별시 종로구 충신동 52-2,교통단속,1,200,360도전방면,30,2012-07,02-2148-4301,37.575796,127.004999,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로 237,서울특별시 종로구 명륜2가 231,교통단속,1,200,360도전방면,30,2012-07,02-2148-4301,37.583066,126.998612,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 새문안로 96,서울특별시 종로구 신문로1가 135-2,교통단속,1,200,360도전방면,30,2012-12,02-2148-4301,37.5699813,126.9755031,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 322,서울특별시 종로구 창신동 352-1,교통단속,1,200,360도전방면,30,2013-06,02-2148-4301,37.572264,127.013519,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 사직로 73,서울특별시 종로구 사직동 228,교통단속,1,200,360도전방면,30,2013-08,02-2148-4301,37.574907,126.967722,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북악산로 267,서울특별시 종로구 평창동 산 6-17,교통단속,1,200,360도전방면,30,2013-08,02-2148-4301,37.601961,126.9805359,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 347,서울특별시 종로구 숭인동 76,교통단속,1,200,360도전방면,30,2013-12,02-2148-4301,37.573966,127.015773,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로 51,서울특별시 종로구 청운동 89-143,교통단속,1,200,360도전방면,30,2013-12,02-2148-4301,37.588486,126.972215,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로15길 23-5,서울특별시 종로구 삼청동 28-7,교통단속,1,200,360도전방면,30,2013-12,02-2148-4301,37.585919,126.983717,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로 63,서울특별시 종로구 명륜1가 1,교통단속,1,41,360도전방면,30,2005-05,02-2148-4301,37.591985,126.999253,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로5가길 1,서울특별시 종로구 부암동 329-24,교통단속,1,200,360도전방면,30,2014-08,02-2148-4301,37.591651,126.963641,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로 149,서울특별시 종로구 부암동 278-5,교통단속,1,200,360도전방면,30,2014-09,02-2148-4301,37.593134,126.963797,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 235,서울특별시 종로구 부암동 203-4,교통단속,1,200,360도전방면,30,2014-08,02-2148-4301,37.595247,126.963534,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로6길 51-4,서울특별시 종로구 신영동 140-1,재난재해,1,200,360도전방면,30,2014-07,02-2148-4301,37.600281,126.961883,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로9길 1,서울특별시 종로구 신영동 219-4,재난재해,1,200,360도전방면,30,2014-07,02-2148-4301,37.603375,126.9620139,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로,서울특별시 종로구 홍지동 72-7,재난재해,1,200,360도전방면,30,2016-11,02-2148-4301,37.600282,126.957949,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로28가길 8,서울특별시 종로구 청운동 89-20,생활방범,2,200,360도전방면,30,2013-02,02-2148-4301,37.5858399,126.9716678,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 수표로20길 13,서울특별시 종로구 종로3가 110,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.569941,126.990356,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 수표로20길 13,서울특별시 종로구 종로3가 110,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.569941,126.990356,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로11길 27,서울특별시 종로구 명륜4가 80-1,다목적,2,200,360도전방면,30,2013-02,02-2148-4301,37.5820976,127.0000597,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로11길 27,서울특별시 종로구 명륜4가 80-1,다목적,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5820976,127.0000597,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 85-64,서울특별시 종로구 창신동 23-87,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5774038,127.0147411,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로 85-64,서울특별시 종로구 창신동 23-87,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5774038,127.0147411,2018-02-09
